userId,score,timestamp,movieId
9,4.0,1061917069,ns3153
9,3.0,1061917377,ns3673
9,5.0,1061916492,hs622
9,4.0,1063558749,ns3612
9,5.0,1073837010,as8404
10,4.0,846287850,as4905
10,3.0,846288047,as3147
10,4.0,846288047,as3432
10,5.0,846287850,ns536
10,4.0,846288047,ns262
10,5.0,846288047,as6095
10,5.0,846287850,ns8329
10,4.0,846288177,hs1877
10,5.0,846288047,as2623
10,3.0,846287850,as215
10,4.0,846287850,hs502
10,4.0,846288177,as2863
10,5.0,846288177,ns8591
11,3.5,1231677006,as9294
11,4.0,1231677071,as139
11,3.5,1231677031,as4460
11,3.5,1231676989,as2941
11,3.5,1231677046,ns173
11,2.5,1231677076,as9063
11,3.0,1231676984,ns413
11,4.0,1231676885,as7114
11,4.5,1231678204,as3756
11,3.0,1231677016,ds275
11,4.0,1231676871,ns4861
11,3.0,1231677051,as7131
11,3.5,1231676994,ns8790
11,3.5,1231676849,ns3335
11,4.0,1231677066,ns1683
11,4.5,1231677900,ns3441
11,4.0,1231676857,ns7039
11,3.0,1231677056,ds718
11,3.0,1231677212,ns5392
11,2.0,1231677333,as6401
11,4.0,1231677094,ns3550
11,3.5,1231677184,as3538
11,3.5,1231677287,ns567
11,2.5,1231677102,ns3198
11,3.0,1231677026,hs2125
11,3.0,1231675786,ns3209
11,3.5,1231677340,as8468
11,3.5,1231677151,ns3620
11,3.5,1231677261,hs219
11,4.0,1231677086,as5618
11,4.0,1231677156,as2597
11,4.0,1231677061,ns5954
11,2.5,1231677276,ns4877
11,3.0,1231677021,ns6931
11,2.5,1231676159,ns7397
11,4.0,1231677321,hs1923
11,4.0,1231683195,ns3753
11,3.0,1231674951,as8158
11,3.5,1231674869,hs2197
11,4.0,1231674770,ns3959
11,4.0,1231676542,as4013
11,3.0,1231677315,ns3775
11,3.5,1231677298,hs2877
11,3.5,1231677293,hs1136
11,3.5,1231674934,as3746
11,2.5,1231676574,ns1283
11,3.5,1231674880,as8096
11,2.0,1231676641,as2860
11,3.5,1231677256,as530
11,4.5,1231676764,ns3857
11,4.0,1231677113,ds227
11,4.0,1231677609,ns849
11,4.5,1231676523,as6668
11,3.5,1231676532,ns5273
11,4.0,1231677134,as8040
11,4.0,1231676517,as3547
11,3.5,1231683242,hs1768
11,3.5,1231677614,as8825
11,2.5,1231677241,hs1240
11,2.5,1231675178,as8796
11,3.5,1231676496,hs372
11,3.5,1231677705,as326
11,4.0,1231677192,as1766
11,3.5,1231674939,as965
11,2.0,1231677737,as8041
11,3.0,1231675038,as5162
11,4.0,1231677599,as8974
11,4.5,1232316133,ns6741
11,3.0,1231675958,as2649
11,3.5,1231680079,ns4649
11,4.0,1231675372,as7943
11,3.0,1231682019,ds627
11,3.0,1231676959,as2237
11,3.0,1231675016,ns8658
11,2.5,1231676132,as6898
11,2.5,1231676190,as6625
11,4.0,1231675121,as3815
11,2.0,1231676291,ns3958
11,3.0,1231683255,as1105
11,4.0,1231676477,hs2729
11,4.0,1231676569,hs2883
11,3.0,1231676053,as2288
11,2.0,1231676242,as4208
11,0.5,1231676381,as6617
11,4.0,1231674889,ns1123
11,2.0,1231676270,hs1390
11,2.5,1231675980,hs754
11,3.0,1231675688,ns6253
11,4.0,1231676547,ns3022
11,3.5,1231676729,ds423
11,3.0,1232307026,as7762
11,0.5,1231676395,as493
11,4.5,1231677865,as6103
11,1.5,1231676327,as2319
11,3.0,1231675920,ns7183
11,3.5,1231675568,ns1351
11,2.5,1232316111,hs1815
11,3.5,1231676608,ns4898
11,3.5,1231675538,as4864
11,4.5,1231677913,ns794
11,5.0,1231675293,as1341
11,3.5,1231675605,as8730
11,3.5,1231676680,as7567
11,1.5,1231676352,as1237
11,3.5,1231676692,ds1340
11,3.5,1231678614,ns3928
11,3.0,1231676613,ns7750
11,2.5,1231678942,ns8247
11,2.5,1231678930,ns2698
11,1.5,1231676313,ns2158
11,3.5,1231676511,as4788
11,2.5,1231676167,as5526
11,2.0,1231676283,as6424
11,2.0,1231676234,ns1933
11,3.0,1231678424,ns1067
11,3.5,1231679030,hs2700
11,3.0,1231675998,as3632
11,4.0,1231676507,ns8236
11,3.0,1231679189,as5073
11,3.0,1231677639,as5759
11,4.0,1231678514,hs950
11,3.5,1231678856,as5875
11,2.5,1231678441,hs2928
11,3.5,1231675662,hs541
11,3.5,1231678869,ns1925
11,4.0,1231675424,as4903
11,3.0,1231678678,ns7377
11,3.5,1231678535,as1048
11,2.5,1231679083,as6859
11,4.0,1231679151,as2371
11,3.0,1231679007,ns1658
11,3.5,1231675671,ns5582
11,3.5,1231678636,as4058
11,2.0,1231678722,as281
11,2.5,1231678861,as4124
11,4.0,1231677679,ns654
11,3.5,1231675521,as412
11,3.5,1231678495,as2983
11,4.0,1231678687,ns5874
11,2.5,1231678670,as2567
11,4.0,1231675472,as8174
11,3.5,1231675899,ns5681
11,3.0,1231678838,as4759
11,4.0,1231678565,as3758
11,3.5,1231678914,ns2134
11,3.0,1231678435,as5943
11,4.0,1231675407,ns6080
11,4.0,1231678600,as5175
11,3.5,1231678587,ns4279
11,1.0,1231676372,as5498
11,2.5,1231676044,as2585
11,2.5,1231676150,hs1069
11,4.0,1231675397,ds1394
11,3.0,1231678904,ds972
11,3.0,1231678500,as1463
11,3.0,1231675722,as6741
11,3.0,1231678458,as2376
11,3.5,1231675860,ds1124
11,3.5,1231675589,hs980
11,1.5,1231676301,hs927
11,4.5,1231676750,as3534
11,3.5,1231676501,ns1419
11,2.0,1231678825,ns8600
11,4.0,1231675415,ns3629
11,3.0,1231676119,as2285
11,2.0,1231676260,ns6416
11,2.0,1231676216,ns6131
11,4.5,1231675313,as2442
11,3.0,1231675698,ns6095
11,3.0,1231675883,as8276
11,1.0,1231676342,as1200
11,3.5,1231675641,ns4563
11,2.5,1231676027,ns2121
11,2.0,1231678761,hs1450
11,3.5,1231678705,as6430
11,3.5,1231676667,as5811
11,4.0,1231675622,ns8327
11,3.5,1231676629,as7859
11,4.0,1231675633,as3419
11,2.5,1231676083,hs2209
11,4.0,1231675487,as5403
11,3.0,1231675910,as2482
11,5.0,1231675322,as8266
11,2.0,1231678776,as3266
11,3.5,1231675599,ns479
11,3.5,1231675546,as4379
11,3.0,1231675928,ns1380
11,3.0,1231678399,ns2492
11,3.0,1231675614,as1799
11,3.0,1231676108,as5324
11,4.0,1231675496,as833
11,2.5,1231676201,hs2127
11,4.0,1231678543,as6603
11,3.5,1231678374,as8103
11,1.5,1232307012,hs1860
11,4.5,1231675382,as1877
11,2.0,1231679062,as2317
11,2.0,1231755849,as4849
11,3.0,1231675946,as359
11,3.0,1231677462,as4040
11,1.5,1231678978,ns732
11,2.5,1231676034,hs919
11,4.5,1231678766,ns7468
11,3.5,1231675799,ns8113
11,3.5,1231676745,as1385
11,2.5,1231677454,ds1080
11,5.0,1231675302,ds312
11,2.5,1231675823,ns5685
11,2.5,1231676008,ds409
11,2.5,1231679199,as7536
11,4.5,1231674884,ns3239
11,3.0,1231678797,as3417
11,3.0,1231678894,ds955
11,2.0,1231679011,as5338
11,3.5,1231675839,hs2841
11,3.5,1231678919,ns6721
11,3.5,1231675555,ds1435
11,3.5,1231675733,ns174
11,3.5,1231678623,as421
11,3.0,1231675937,ns7065
11,3.5,1231675576,ns4830
11,4.0,1231675680,as5549
11,4.0,1231675203,as203
11,3.0,1232567346,as5409
12,4.0,943913329,ns2135
12,4.0,943911191,ns4002
12,5.0,943913115,as4375
12,2.0,943911150,ns4854
12,5.0,943913044,ds764
12,3.0,943911325,ns390
12,5.0,943912317,as5012
12,5.0,943911078,as551
12,2.0,943910885,ds296
12,4.0,943911115,hs2675
12,4.0,943911285,hs1674
12,5.0,943912278,as8772
12,5.0,943913006,as2617
12,1.0,943912539,ns1706
12,1.0,943910494,hs1563
12,1.0,943910494,ns5944
12,4.0,943911613,as4408
12,5.0,943911842,as8955
12,4.0,943912719,as4033
12,5.0,943912278,as167
12,1.0,943912496,as896
12,5.0,943912206,as8196
12,4.0,943912719,ns1333
12,5.0,943912641,ns5237
12,5.0,943911577,ds1261
12,5.0,943911191,ds153
12,5.0,943911397,ns5064
12,3.0,943912539,as719
12,5.0,943912122,as5474
12,4.0,943911115,ns7148
12,5.0,943911078,as6640
12,2.0,943910918,ds476
12,5.0,943912613,ns5833
12,4.0,943911542,ns469
12,4.0,943911325,as5002
12,5.0,943912871,as7533
12,3.0,943911435,ns7300
12,4.0,943912353,ds715
12,4.0,943912353,hs1504
12,3.0,943911746,hs39
12,4.0,943911700,as683
12,5.0,943912931,ns6869
12,4.0,943910445,ns1989
12,5.0,943910409,as4993
12,3.0,943912317,hs1264
12,3.0,943912803,ns6201
12,4.0,943910623,ns6918
12,4.0,943912013,ns7194
12,5.0,943911397,ns5967
12,3.0,943910758,hs1222
12,5.0,943911078,as8346
12,4.0,943911285,ns7402
12,4.0,943912396,ns4692
12,4.0,943911613,as4959
12,5.0,943912122,as769
12,3.0,943911790,ns584
12,3.0,943911700,as1907
12,5.0,943911363,as4859
12,3.0,943911435,ns8159
12,4.0,943913081,hs58
12,4.0,943910843,hs2951
12,3.0,943912679,ns7881
12,5.0,943910957,ns3569
12,4.0,943911876,as2952
12,5.0,943912679,as5157
12,5.0,943912476,hs1837
12,5.0,943911542,ns4001
12,5.0,943910587,hs1127
12,5.0,943910843,as6015
12,4.0,943911790,as6606
12,3.0,943911115,as1296
12,5.0,943912049,as3539
12,4.0,943911078,ns8239
12,5.0,943910957,ns3970
12,4.0,943911700,hs963
12,4.0,943911285,ns8599
12,3.0,943911700,as9646
12,4.0,943911652,hs920
12,3.0,943911325,hs1244
12,5.0,943911191,ns1898
12,5.0,943912166,as104
12,4.0,943912396,ns2963
12,4.0,943911501,hs2835
12,4.0,943912317,as1220
12,4.0,943911910,ds547
12,5.0,943911910,hs282
12,5.0,943911285,ns3488
12,4.0,943911746,ns6981
12,5.0,943911910,as435
12,5.0,943911240,ds1075
12,3.0,943912080,as7756
12,4.0,943911285,as3754
12,5.0,943911285,as1273
12,5.0,943912613,ds814
12,5.0,943911078,hs1085
12,5.0,943910843,as8104
12,4.0,943911947,ns2585
12,5.0,943912166,ns1317
12,4.0,943913115,ns5628
12,5.0,943912317,as8447
12,5.0,943911842,ns2657
12,4.0,943911947,ns5950
12,5.0,943911613,hs553
12,4.0,943910843,ns5818
12,5.0,943910843,ds185
12,4.0,943911542,hs497
12,4.0,943910843,ns3181
12,4.0,943911790,ns2286
12,5.0,943910349,ns8224
12,4.0,943911151,as6633
12,2.0,943910987,as8701
12,5.0,943911746,hs556
12,5.0,943912476,ns2925
12,3.0,943911325,ns345
12,4.0,943910843,ns3461
12,4.0,943910957,ns7399
12,5.0,943911542,ns7733
12,4.0,943910987,as1155
12,4.0,943911501,hs1086
12,4.0,943911577,ns1816
12,4.0,943911613,ns3354
12,4.0,943912166,as83
12,4.0,943911746,ns6266
12,5.0,943912834,ns2689
12,4.0,943911700,as542
12,4.0,943911501,ns2420
12,2.0,943912166,hs303
12,5.0,943911577,as7701
12,4.0,943911240,as7377
12,5.0,943910554,as2006
12,5.0,943911910,as9562
12,5.0,943911746,as886
12,5.0,943912353,ns8625
12,4.0,943911947,as8381
12,4.0,943911542,as4780
12,5.0,943911746,ns400
12,5.0,943911285,as8222
12,2.0,943910471,ns3595
12,3.0,943913044,ns7289
12,4.0,943911034,as7981
12,5.0,943911078,ds228
12,4.0,943912768,as6754
12,1.0,943910522,ds58
12,4.0,943910634,hs1527
12,5.0,943911842,as1839
12,4.0,943910885,ns8123
12,1.0,943910471,ns3580
12,3.0,943910445,as1363
12,1.0,943910445,as1087
12,4.0,943913115,as2422
12,5.0,943912834,ns4895
12,4.0,943912931,as3152
12,4.0,943912641,ns5236
12,5.0,943911501,ns4217
12,3.0,943911842,as6422
12,4.0,943911034,hs2064
12,5.0,943912719,as2322
12,1.0,943910885,ns4022
12,2.0,943913081,as1832
12,3.0,943911652,hs574
12,4.0,943913329,as4579
12,5.0,943911700,as6647
12,4.0,943911240,as3012
12,4.0,943910349,ns5557
12,3.0,943911034,as868
12,3.0,943910445,as9450
12,4.0,943912317,as6381
12,5.0,943912978,hs2152
12,2.0,943911435,ns205
12,4.0,943911363,ns660
12,3.0,943911435,as4057
12,4.0,943910987,as7601
12,5.0,943912679,as7642
12,4.0,943911652,ns2733
12,4.0,943911115,as8553
12,1.0,943912013,hs2037
12,5.0,943911325,ns4555
12,2.0,943912049,as5185
12,4.0,943912122,ns3312
12,2.0,943912317,as2198
12,4.0,943911363,as5963
12,5.0,943912396,hs82
12,3.0,943911150,as3718
12,4.0,943912049,hs2721
12,5.0,943911325,as1051
12,5.0,943910918,ns6658
12,4.0,943912768,as6505
12,4.0,943912237,hs1690
12,4.0,943911542,ns1212
12,4.0,943911034,ns6726
12,5.0,943911435,as8548
12,2.0,943911285,as8230
12,3.0,943911909,ns8606
12,4.0,943911397,as716
12,3.0,943911577,as9534
12,3.0,943911700,as818
12,3.0,943911947,ns2445
12,5.0,943912768,ns5956
12,5.0,943911790,as6531
12,3.0,943911034,ns797
12,1.0,943913365,ns6768
12,1.0,943911790,hs1294
12,3.0,943911700,ns6472
12,4.0,943911240,hs368
12,2.0,943911842,ns3140
12,5.0,943912896,as3730
12,4.0,943912871,ns4837
12,4.0,943911947,hs1310
12,4.0,943912803,ns7060
12,4.0,943912679,as5236
12,4.0,943912871,as4516
12,2.0,943912613,ns3473
12,5.0,943911363,as6240
12,1.0,943911115,hs425
12,2.0,943913365,ns6727
12,2.0,943911842,as2157
12,1.0,943912396,ns3558
12,5.0,943911397,as959
12,5.0,943911436,ns5595
12,4.0,944342904,as7590
12,5.0,943910885,ns7581
12,3.0,943911501,ds1022
12,5.0,943911435,as2974
12,5.0,943912871,as9234
12,4.0,943911947,as822
12,3.0,943910957,ns6945
12,4.0,943912679,as5290
12,3.0,943911842,as4200
12,1.0,943911115,ns6043
12,3.0,943912719,ns5792
12,1.0,943910098,ns2005
12,3.0,944342803,ns4481
12,5.0,943910033,as9178
12,4.0,943911191,ns7646
12,4.0,943912353,ns5482
12,2.0,943911909,as5075
12,5.0,943910033,ns3145
12,5.0,944342864,as1280
12,4.0,943910033,ns1852
12,4.0,943910122,ns740
12,3.0,943912803,as8609
12,3.0,943910409,as9558
13,2.0,1348788885,as3522
13,3.5,1348788909,as4880
13,4.5,1348788935,as4239
13,3.0,1348788914,as6655
13,2.5,1348789009,as3564
13,1.5,1348789109,ns5444
13,3.0,1348789004,ds1074
13,4.0,1348788930,as7340
13,2.0,1348789278,as7050
13,3.5,1348789246,ns3152
13,1.5,1348789179,as2783
14,2.0,1488224496,ns5534
14,2.5,1488224438,as4189
14,4.5,1488224459,as7432
14,3.0,1488224441,as4272
15,4.0,1346008202,as8349
15,3.5,1346002224,as5928
15,0.5,1346002251,as9286
15,1.5,1346002451,ds144
15,5.0,1346008164,hs320
15,4.5,1346009478,ns7723
15,1.5,1346002171,as3697
15,3.5,1346008794,as3195
15,4.0,1346002144,as2625
15,3.0,1346002147,as9572
15,2.5,1346002151,as8075
15,4.5,1346002463,ns3505
15,4.0,1346008005,hs2557
15,3.5,1346008344,as6602
15,5.0,1346002553,as6472
15,5.0,1346009462,ns3536
15,2.0,1346008746,ns808
15,4.0,1346009522,ns4599
15,5.0,1346009420,as3613
15,4.5,1346009442,ns422
15,0.5,1346002157,hs1879
15,5.0,1346009466,as4869
15,4.5,1346008222,as3472
15,5.0,1346009498,ns2716
15,5.0,1346009470,as6128
15,4.5,1346009490,as5328
15,3.0,1346002181,as8147
15,1.0,1346002455,ds132
15,4.5,1346008342,as192
15,4.0,1346002443,ns3292
15,5.0,1346008166,ns3764
15,5.0,1346008102,ns7822
15,4.5,1346002438,ns1189
15,3.5,1346007984,as7430
